full_text,tweet_url,username,compound,positive,negative,neutral,textblob_polarity,ensemble_score,sentiment_label
Interesting thought: Many general-purpose technologies (GPTs) aren't remembered today for their first 'killer app.' For instance the steam engine was initially used to pump water out of mines and electricity first gained prominence for safer lighting. Will Generative AI and,https://x.com/rishiyadav/status/1859997270701392094,rishiyadav,0.4215,0.167,0.089,0.744,0.3,0.37289999999999995,Positive
#GenerativeAI has transformed #CX have you made the shift? With Five9 Genius AI you can customize general-purpose off-the-shelf generative AI models for your needs ensuring responsible AI grounded by precise control &amp; trusted data. Learn how: #TheNewCX https://t.co/FLjH8GwueV,https://x.com/LisaLisajm5/status/1860114960346501234,LisaLisajm5,0.7579,0.176,0.0,0.824,0.30000000000000004,0.57474,Positive
Generative AI has put content creation on steroids but human creativity and thought leadership are more important than ever. Read the latest Thought Leadership Essay by Jirimiko Oranen at https://t.co/AOWArIkPNK #prmedia #publicrelations #IPRAmoment @Netprofile https://t.co/KOJ2BuoS7w,https://x.com/ipraofficial/status/1858444276964708614,ipraofficial,0.7642,0.192,0.0,0.808,0.35,0.5985199999999999,Positive
To safely explore the world we can first imagine what could be out there before we physically venture out. In our recent work we developed Genex a generative model that enables mental exploration in a large-scale 3D environment (e.g. a city) to support better decision-making.,https://x.com/tianminshu/status/1858908137946050931,tianminshu,0.8658,0.22,0.0,0.78,0.17857142857142858,0.5909085714285713,Positive
Use Generative AI as Your Thought Partner https://t.co/fp7ZfYb6oq,https://x.com/DS_Bun_/status/1859848285659247017,DS_Bun_,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Exploring Generative AI: What It Means for Content Creators Generative AI is transforming how content creators work. Tools like GPT and DALL·E enable faster ideation personalized content and cost-effective production opening up new possibilities for creators worldwide. https://t.co/z6JjDFOkC6,https://x.com/a_protsyuk/status/1859600357577589212,a_protsyuk,0.3612,0.063,0.0,0.937,0.13636363636363635,0.27126545454545453,Positive
Generative World Explorer (Genex) a video generation model that allows an agent to mentally explore a large-scale 3D world (e.g. urban scenes) and acquire imagined observations to update its belief about the world . Paper: Generative World Explorer Link: https://t.co/UrLhC235XA,https://x.com/ai_bites/status/1858845494786531670,ai_bites,0.0,0.0,0.0,1.0,-0.05,-0.020000000000000004,Neutral
'#GenerativeAI (#genAI) uses patterns in data to extract classify summarize generate search and translate information.' @Genpact https://t.co/7K8nPemaQH #CX https://t.co/dmiShPmxV1,https://x.com/NHInsight/status/1859608993942974752,NHInsight,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Generative AI is more than automation it's the key to understanding customer conversations. https://t.co/g6dGdDaVH2 Discover how AI-powered insights can reveal emotions intents and drive better business decisions. #AI #CustomerExperience #GenerativeAI,https://x.com/uniphore/status/1861078664055554190,uniphore,0.4404,0.091,0.0,0.909,0.3333333333333333,0.39757333333333333,Positive
A History of Generative AI Wow! This is a nice overview of Generative AI - from GAN to ChatGPT. https://t.co/FvCcKme57P https://t.co/NMqcplF32s,https://x.com/omarsar0/status/1633659410038882304,omarsar0,0.784,0.301,0.0,0.699,0.3625,0.6154,Positive
Ok so if the previous example wasn't enough to convince you take a look at this :D The way I see it ideally generative ai is used as a sort of material/surface treatment for our underlying handmade 3d sculpting. This will allow us to focus all our energy on the design of our https://t.co/17rje3HHSb,https://x.com/MartinNebelong/status/1777295930858881461,MartinNebelong,0.9012,0.228,0.029,0.743,0.44666666666666666,0.7193866666666666,Positive
Use Generative AI as Your Thought Partner https://t.co/fp7ZfYbEdY,https://x.com/DS_Bun_/status/1859183656889381281,DS_Bun_,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
AI-powered digital twins are creating intelligent replicas of ourselves. Applications in healthcare education even digital immortality . Exciting possibilities but big ethical questions remain. #DigitalTwins #AI #FutureTech #Ethics https://t.co/msoFguAN68,https://x.com/DittmannAxel/status/1859324672682455125,DittmannAxel,0.8462,0.297,0.0,0.703,0.21666666666666667,0.5943866666666666,Positive
Across industries generative #AI is automating tasks improving efficiency and generating realistic content. As the technology evolves it will be able to create more complex outputs like personalized marketing content custom applications and even... https://t.co/YpknxwRGUb https://t.co/0D7YxzRuSk,https://x.com/gsantamarina/status/1859621809999708649,gsantamarina,0.8467,0.241,0.0,0.759,0.21666666666666662,0.5946866666666667,Positive
Another work that shows today's generative AI models merely just retrieve &amp; remix human generated content. Today's generative AI systems don't generate new knowledge or new content they are just approximate interpolative retrieval systems.,https://x.com/ChombaBupe/status/1725597001713078697,ChombaBupe,0.0,0.0,0.0,1.0,-0.12545454545454546,-0.05018181818181819,Neutral
When we thought that no more cool things could come out from Generative AI this week... Runway Video Expand BRUTAL https://t.co/THuNKHvwVA,https://x.com/javilopen/status/1860081128981561505,javilopen,-0.4836,0.169,0.243,0.588,-0.25833333333333336,-0.3934933333333333,Negative
Generative models break the chain of attribution: People credit the immediate work that motivated them which creates a chain all the way down to the originator. Generative models compress everything into model parameters cutting off the originator.,https://x.com/ChombaBupe/status/1808889941323022348,ChombaBupe,0.7351,0.187,0.036,0.777,-0.37777777777777777,0.2899488888888888,Positive
We apply Genex for imaginative exploration and use a GPT4-o for both the policy model and belief updater which maps observations to beliefs. The proposed imagination-driven belief revision enhances embodied decision-making in both single-agent and multi-agent scenarios! (5/6) https://t.co/PJCkyyrNaU,https://x.com/jieneng_chen/status/1858754269639512438,jieneng_chen,0.2942,0.056,0.0,0.944,0.75,0.47652000000000005,Positive
I just thought of a horrible idea Convergent Porygon but made from generative AI,https://x.com/KrimsonAnt/status/1859102087151317129,KrimsonAnt,-0.3071,0.0,0.17,0.83,-1.0,-0.58426,Negative
I for real thought generative ai video would result in a flood of false leaked videos showing all kinds of stuff. This is so much better.,https://x.com/ErbunnNinja/status/1858951012989473205,ErbunnNinja,0.2212,0.116,0.084,0.801,0.09999999999999998,0.17271999999999998,Positive
Reading @ChombaBupe always leads me on new trains of thought. This is one I'm having now: is there an 'efficient frontier' of creativity that generative AI exists on? One axis of the frontier is time/money/effort. What's the other axis? Creativity? And then does it come down to,https://x.com/rick_talbot/status/1858624664282820928,rick_talbot,0.8196,0.163,0.0,0.837,-0.04806397306397308,0.4725344107744107,Positive
Generative AI learning path Generative AI is becoming a new field involving/attracting practitioners or builders industries integrating generative models into their products and academia. This is a great collection of contents on generative AI covering topics such as https://t.co/WnXrF6pZoj,https://x.com/Jeande_d/status/1681694968144904198,Jeande_d,0.6249,0.102,0.0,0.898,0.3465909090909091,0.5135763636363636,Positive
I had so much fun preparing this talk. Per request here are the slides: https://t.co/S4XDiWaQz1 The idea came from many conversations I ve had recently with friends who need to figure out their generative AI strategy. I d love to hear about your experience through this process. https://t.co/OUipl7AFXi,https://x.com/chipro/status/1666831018245132289,chipro,0.8974,0.21,0.0,0.79,0.325,0.6684399999999999,Positive
Generative World Explorer Author's Explanation: https://t.co/WSQ2XII2Bw Overview: Generative World Explorer (Genex) is introduced as a framework that allows agents to mentally explore 3D environments and update their beliefs with imagined observations enhancing decision-making https://t.co/5NWdgrLECr,https://x.com/TheAITimeline/status/1860879331020644509,TheAITimeline,0.0,0.0,0.0,1.0,-0.1,-0.04000000000000001,Neutral
@TrevyLimited @ednewtonrex Been following the conversation and just found this abstract. Not 100% if it aligns with @TrevyLimited 's line of thought but it does at least conceptually try to divide TDM from Generative AI training https://t.co/xrqgQgAOxq,https://x.com/mfrankDude/status/1859315809543242025,mfrankDude,0.0,0.0,0.0,1.0,-0.15,-0.06,Neutral
One of the biggest opportunities generative #AI offers is to augment human #creativity and overcome the challenges of democratizing innovation. This raises the question of how #AGI might redefine the boundaries of creativity altogether: https://t.co/MaTM6emF3Z,https://x.com/SingularityNET/status/1811327150097654094,SingularityNET,0.7964,0.227,0.0,0.773,0.05,0.49784,Positive
Generative Model The portion of AI technology that pertains to the output/result of processes. Generative models replicate the human faculty of creativity by detecting patterns correlations and disjunctions in order to produce novel pertinent responses.,https://x.com/Chain_GPT/status/1672937781998555138,Chain_GPT,0.5994,0.129,0.0,0.871,0.0,0.35964,Positive
@meta_alchemist Generative AI is reshaping user-generated content by making it easier to build 3D models animations and interactive worlds. It lowers barriers unlocking creativity for everyone.,https://x.com/LunaWeb2/status/1860149240607166866,LunaWeb2,0.5994,0.181,0.05,0.769,0.0,0.35964,Positive
The way to use generative AI is not to automate your customer support out but using it to improve your product. Use it to figure out which parts of your product aren't working well at scale and then actually go fix it,https://x.com/yacineMTB/status/1790892692966187310,yacineMTB,0.5391,0.121,0.047,0.831,0.0,0.32346,Positive
Since generative AI tools are only learning from data that already exists they can t really dream up anything new or liberating. They re trapped by the past and if they re allowed to take over art and writing they ll ensure we re trapped by it too. https://t.co/meswTqsUCc https://t.co/oLyG8RGS6i,https://x.com/parismarx/status/1697658345858203821,parismarx,-0.4417,0.086,0.12,0.794,-0.052272727272727276,-0.2859290909090909,Negative
@JonLamArt Generative AI is more accurately described as a machine that when queried produces a stochastically likely interpolation of information contained in its database related to the query. They are Database Interpolation Machines not Artificial Intelligences. DIMs not AIs.,https://x.com/MeirnonArt/status/1667203893745569792,MeirnonArt,-0.2924,0.0,0.057,0.943,0.24000000000000005,-0.07943999999999996,Neutral
Generative AI is a technology capable of generating text images videos or other data using generative models often in response to prompts. Some examples of GAI are platforms like Midjourney DALL-E ChatGPT and all those chatbots you find on every service desk these days. 2/18 https://t.co/44KyAytpOc,https://x.com/P_Kallioniemi/status/1777290038545387991,P_Kallioniemi,0.6249,0.106,0.0,0.894,0.037500000000000006,0.38994,Positive
Ever wondered how imagining your surroundings can lead to better decision-making? Just like envisioning hidden obstacles while driving the new **Generative World Explorer (Genex)** empowers AI to mentally navigate environments. This could revolutionize how AI interacts with https://t.co/VAcwfL56TH,https://x.com/_skillsharer_/status/1858802206478057921,_skillsharer_,0.4215,0.126,0.06,0.814,0.06393939393939393,0.27847575757575754,Positive
2. Generative AI like ChatGPT creates content drafts by processing large data sets. It's a tool that provides plausible answers to prompts allowing legal professionals to focus on accuracy and refinement rather than starting from scratch. +,https://x.com/scottlevinejd/status/1860043082147811499,scottlevinejd,0.6249,0.16,0.0,0.84,0.2285714285714286,0.46636857142857147,Positive
@fairymetali It s definitely a wild thought right? Generative AI taking home a Best Music Video award feels like a major step into the future but also raises questions about authenticity and creativity in the industry. We re definitely entering a new era of content creation!,https://x.com/Puneet2124/status/1860893103470592359,Puneet2124,0.9463,0.35,0.0,0.65,0.23123840445269014,0.660275361781076,Positive
@waitbutwhy Generative AI takes human input spots patterns and reproduces a facsimile of it.,https://x.com/benkbullock/status/1859388864084967781,benkbullock,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
@YBJ2K @cs_dust3 @teasingkat @HollowGaming_YT The first two panels are meant to explain how someone is too focused on the immediate thought whenever going to do one of these trends. And the background shots explain how we are not looking at the larger damage that has been done by the usage of generative AI.,https://x.com/kavehtismed/status/1858240300575244496,kavehtismed,-0.1531,0.046,0.056,0.898,0.125,-0.04186000000000001,Neutral
@Nath_eRecycLbin @rkfg_me @justoutlander_ @stone_toss Generative AI produces novel concepts by recombining concepts learned during its training. How do you think humans create? We also extract patterns from our experiences make associations between said patterns and then recombine those patterns when creating new works.,https://x.com/ecutruin/status/1861072316039356560,ecutruin,0.6808,0.142,0.0,0.858,0.13636363636363635,0.4630254545454545,Positive
This is like a friend quoting Confucius and us assuming they are equally wise but they are not. AI cannot be creative because it is merely a mathematical process operating on training data. Any apparent creativity comes from the original source. https://t.co/YixEbQhQlX,https://x.com/gerardsans/status/1859609520000938222,gerardsans,0.7987,0.248,0.063,0.689,0.325,0.60922,Positive
Awful response. Currently generative AI is trained exclusively on stolen work thus all image combinations generated are invalidated and indefensible. It is unethical it is theft it is anti-worker. AI must be halted and reworked from the ground up with ethical training.,https://x.com/Hannah_illo/status/1653769945119969285,Hannah_illo,-0.7351,0.065,0.187,0.748,-0.26666666666666666,-0.5477266666666666,Negative
Generative AI has a serious problem with bias Over months of reporting @dinabass and I looked at thousands of images from @StableDiffusion and found that text-to-image AI takes gender and racial stereotypes to extremes worse than in the real world. 1/13 https://t.co/p17YxabZU8,https://x.com/Leonardonclt/status/1667143605801156611,Leonardonclt,-0.7579,0.0,0.191,0.809,-0.1777777777777778,-0.525851111111111,Negative
New landmark study just dropped dismantling the AI fair use argument As a closer look at the technology of generative AI models reveals the training of such models is not a case of text and data mining. It is a case of copyright infringement. https://t.co/Cswu9IUKdi https://t.co/Xq5LI9kBaX,https://x.com/Rahll/status/1831767646330819001,Rahll,-0.4588,0.075,0.116,0.809,0.27878787878787875,-0.16376484848484846,Negative
Potential copyright infringement &amp; why generative AI may be in for a rough ride Video below on how widespread the problem is and a 5 000 word deep dive w @rahll @ https://t.co/YDPIv3f2tW Why film &amp; game studios artists &amp; actors may sue Why users are at risk Why the https://t.co/wDJkSwmHOB,https://x.com/GaryMarcus/status/1743653987184972143,GaryMarcus,-0.7845,0.0,0.155,0.845,-0.125,-0.5206999999999999,Negative
Generative Artificial Intelligence models are built on a foundation of intellectual property theft and plagiarism; recent news developments offer further confirmation of that theft.,https://x.com/WGAWest/status/1861147983565185524,WGAWest,0.7506,0.234,0.0,0.766,-0.075,0.42035999999999996,Positive
Generative AI answers are amazing but often unfair in that they use shoplifted content. We are working to make genAI results better and more fair by sharing revenue with great content that has been sourced and used with explicit permission. More on how below..,https://x.com/Bill_Gross/status/1859999138836025808,Bill_Gross,0.9454,0.315,0.067,0.618,0.4428571428571429,0.7443828571428571,Positive
this is a shit fucking take because it IS a serious concern. generative AI has been proven to be harmful. not only does it take images from creators without their consent it's also harmful to the environment.,https://x.com/universerene/status/1800947491657089239,universerene,-0.6774,0.0,0.17,0.83,-0.2833333333333333,-0.5197733333333333,Negative
... fair use seems like a pretty implausible defense for a lot of generative AI products for the basic reason that they can create substitutes that compete with the data they're trained on. The business model of generative models is to train on X with intent to replace X.,https://x.com/ChombaBupe/status/1861257037897761031,ChombaBupe,0.8625,0.221,0.0,0.779,0.31666666666666665,0.6441666666666667,Positive
Well worth the read AI scholar Gary Marcus makes a strong case for an AI agency We already are facing many negative consequences of generative AI ranging from misinformation to covert racism to nonconsensual deep fake porn to harm to the environments argues Marcus. These https://t.co/3Wl3yicfdk,https://x.com/TiernanRayTech/status/1859212123605287262,TiernanRayTech,-0.9186,0.117,0.308,0.575,0.07222222222222223,-0.5222711111111111,Negative
After a year of hype the reality is emerging. Cloud clients aren t buying generative AI tools because they re expensive lack accuracy and it s not clear what value they provide. Some analysts are already warning of a coming trough of disillusionment. https://t.co/RRxImtQG9j https://t.co/0Px1exFT1t,https://x.com/parismarx/status/1767586172056870964,parismarx,-0.8631,0.0,0.244,0.756,-0.275,-0.62786,Negative
We shouldn t call generative AI output original if it s the result of running millions of people s creative labour through a computer program without their permission. It s hard to think of anything more clearly derivative. https://t.co/Hq4HErIJJ9 https://t.co/If9726dFtl,https://x.com/ednewtonrex/status/1796974285023846818,ednewtonrex,0.7778,0.202,0.034,0.764,0.23666666666666666,0.5613466666666667,Positive
This week in #CryptoNews: ‍MoMA's bold move: acquiring unsupervised generative AI artwork amidst controversy Bitcoin price projections soar: Arthur Hayes predicts $750K to $1M by 2026 JPMorgan unveils tokenized BlackRock shares for Barclays collateral Thougths #CryptoX? https://t.co/lVpAWi6tm6,https://x.com/CoinMetro/status/1712893036072440169,CoinMetro,0.5859,0.121,0.0,0.879,0.3333333333333333,0.48487333333333327,Positive
I'm spending some time playing with generative AI for work purposes and asked what are 10 ways Bud Light could bounce back from the Dylan Mulvaney controversy. The robots think they should go all-in on the gay community. https://t.co/SCpYMYaPq5,https://x.com/AllisonLCarter/status/1654230998215737345,AllisonLCarter,0.2023,0.045,0.0,0.955,0.2722222222222222,0.23026888888888888,Positive
Steam s newest hit Palworld has been accused of plagiarising designs from Pokémon as social media users negatively highlight its creator s history with generative AI tools. https://t.co/VmmHMtLJUg https://t.co/Z2M1Gn6eip,https://x.com/VGC_News/status/1748747209762369789,VGC_News,0.0516,0.081,0.074,0.845,-0.13333333333333333,-0.02237333333333334,Neutral
The artificial intelligence-powered search engine is one of the fastest-growing generative AI apps since ChatGPT despite controversy over its data-gathering techniques. https://t.co/rXj0v0LIKS https://t.co/52IhsL5Hnc,https://x.com/FT/status/1821818466103431524,FT,0.0,0.0,0.0,1.0,-0.6,-0.24,Negative
Wizards of the Coast admits to using generative AIs to create a promotional image for Magic: The Gathering gets criticized on social media. Details: https://t.co/enrQsuJGys #wizardsofthecoast #MagicTheGathering #mtg #ai #generativeai #artificialintelligence #aiart https://t.co/r27NWbmcE5,https://x.com/80Level/status/1744235343245688955,80Level,0.2023,0.12,0.07,0.81,0.26666666666666666,0.22804666666666668,Positive
Has AI gone too far? Actress Scarlett Johansson is slamming OpenAI over a generative voice that she says sounds similar to her own. @emmanuellesaliba and @eschulze have the latest on the controversy and what it does for the trust of the quickly-evolving generative tech. https://t.co/4RjA4ETuKv,https://x.com/ABCNewsLive/status/1792997168439050697,ABCNewsLive,0.5106,0.071,0.0,0.929,0.3,0.42636,Positive
On generative #AI's principal unknown and ongoing controversy by @MelMitchell1 @newscientist w/ @danielcossins https://t.co/cBG4WtbppN https://t.co/MABgst55RW,https://x.com/EricTopol/status/1651291320688988161,EricTopol,0.0,0.0,0.0,1.0,-0.1,-0.04000000000000001,Neutral
All the controversy about generative AI aside I just asked an AI to tell me a story about the Joker baking a cake with Martha Stewart and it did not disappoint. https://t.co/F7UdWXKHnv,https://x.com/AuthorEasley/status/1643618842558488576,AuthorEasley,0.4133,0.122,0.0,0.878,0.0,0.24797999999999998,Positive
In light of the generative AI controversy this line from the movie could have been written today: They made us too smart too quick and too many. We are suffering for the mistakes they made because when the end comes all that will be left is us. That's why they hate us. https://t.co/Ge4xEyiN6c,https://x.com/TheIndigoGaming/status/1754162999252664332,TheIndigoGaming,-0.765,0.044,0.152,0.803,0.10793650793650793,-0.41582539682539676,Negative
Got plans for Sept. 14th? Now you do! Join us for STRV Talks: The Lab Behind Linkin Park s Generative AI Controversy. We ll be joined by Victor Wang @stokebuilder Founder/CEO leading @KaiberAI the AI generative platform behind the iconic @linkinpark &amp; @KiDCuDi music videos. https://t.co/D3RsW6v1Yp,https://x.com/strvcom/status/1693561662995861775,strvcom,0.3595,0.054,0.0,0.946,-0.10000000000000002,0.17569999999999997,Positive
Avoiding The Controversy: Testing #GenerativeAI #Bias And #Hallucinations - @ForbesTechCncl https://t.co/vPuBx9E3NE #AI #ArtificialIntelligence #DigitalTransformation #LLMs @IanLJones98 @Shi4Tech @lyakovet @IngridVasiliu @dinisguarda @FrRonconi @avrohomg @bimedotcom https://t.co/hi2XCv55bp,https://x.com/BetaMoroney/status/1718017339642335379,BetaMoroney,-0.34,0.0,0.098,0.902,0.0,-0.20400000000000001,Negative
AI Assignment Controversy: Parents Sue School Over Student s Punishment for Using Generative AI The Intersection of Technology Education and Accountability https://t.co/qoidyg8HdD https://t.co/uWA6uXac9g,https://x.com/NeuronadAi/status/1846442962961813725,NeuronadAi,-0.4939,0.0,0.132,0.868,0.0,-0.29634,Negative
Generative AI may have been used to create academic papers for which a Japanese researcher was falsely cited as the author on an overseas predatory journal website https://t.co/yfd3a9jq4l https://t.co/UYvEJGazOs,https://x.com/The_Japan_News/status/1859700310836469868,The_Japan_News,0.2732,0.072,0.0,0.928,-0.13333333333333336,0.11058666666666664,Positive
From Inclusion to Outrage: Google's Gemini Controversy Unpacked. Google s Gemini shows the limitations of human interventions in generative AI. If your timeline leans heavily on users from the tech sector like mine you'd think the recent backlash against Google will be their https://t.co/54BlsftA0w,https://x.com/Lars/status/1762857298668532036,Lars,-0.2023,0.053,0.071,0.876,-0.06666666666666667,-0.14804666666666666,Negative
The controversy over artist royalties with generative AI content is overblown because non-human-artist-mimicking AI content will be the majority of new content and that content will eclipse all other content.. and that content will become the basis of future gen-AI content.,https://x.com/jhong/status/1647725205656330240,jhong,0.0,0.0,0.0,1.0,0.0037878787878787845,0.0015151515151515138,Neutral
Wizards of the Coast will adjust generative AI policy for Magic following controversy https://t.co/9ooKBR8pDP,https://x.com/geekwire/status/1744458815066841529,geekwire,0.0,0.0,0.0,1.0,0.25,0.1,Neutral
The EU AI Act Newsletter #44 is out! In this edition you will find reporting on a facial recognition controversy the Dutch AI supervision plans how the Act attempts to regulate foundation models perspectives in the music industry and generative AI and watermarking issues. https://t.co/3qyA7w1Ynt,https://x.com/RistoUuk/status/1749353259926536574,RistoUuk,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Generative AI may have been used to create academic papers for which a Japanese researcher was falsely cited as the author on an overseas predatory journal website https://t.co/yfd3a9jXTT https://t.co/LPdR7MNdaG,https://x.com/The_Japan_News/status/1859519130958954756,The_Japan_News,0.2732,0.072,0.0,0.928,-0.13333333333333336,0.11058666666666664,Positive
Motorola's latest campaign looks to combine fashion and technology and is the latest brand effort to use generative AI tools in ad creative a practice that has not been without controversy. https://t.co/S6Y4N7oqvZ,https://x.com/marketingdive/status/1807851667624452162,marketingdive,0.4404,0.088,0.0,0.912,0.5,0.46424,Positive
8/8 Fandom rolls out controversial Gen AI features: Fandom's Quick Answers feature part of its generative AI tools has sparked controversy among wiki creators. It generates short Q&amp;A-style responses but many creators complain about inaccuracies undermining user trust. https://t.co/obnGXoipyo,https://x.com/The_AI_Edge/status/1757621843173720358,The_AI_Edge,-0.3506,0.094,0.167,0.739,0.3458333333333333,-0.07202666666666668,Neutral
Beware of Cognitive Biases in Generative AI Tools as a Reader Researcher or Reporter by @DigitalMehmet https://t.co/Lx3c2wrnDq,https://x.com/DigitalMehmet/status/1860225231794966553,DigitalMehmet,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Director Morgan Neville Rejects Generative AI After Bourdain Controversy Morgan Neville reflects on the backlash from using generative AI for Anthony Bourdain's voice in Roadrunner stating he now sees it as a misstep rather than a fun tool signaling a cautious approach to,https://x.com/ThePixelMoonAI/status/1845671235826364677,ThePixelMoonAI,-0.0772,0.073,0.102,0.824,0.3,0.07368,Neutral
VP of UK s top generative AI firm resigns over fair use controversy https://t.co/w8kiGzDU7Z https://t.co/uEZs4waCDw,https://x.com/andresvilarino/status/1725150551007007145,andresvilarino,0.2023,0.236,0.132,0.632,0.3333333333333333,0.25471333333333335,Positive
AI vs. Instructors: The Controversy Behind Udemy s Generative AI Program https://t.co/qrstpTkj1d via @ChandraKumar R Pillai on @Thinkers360 #AI #Analytics #Blockchain https://t.co/TVaPlTJfyy,https://x.com/thinkers360/status/1842899360670994637,thinkers360,0.0,0.0,0.0,1.0,-0.4,-0.16000000000000003,Negative
This controversy is just the tip of an enormous iceberg of conflicts over intellectual property rights and privacy that the arrival of generative AI is sending our way. https://t.co/HlqzDPN5tl,https://x.com/NCRA/status/1689641141606752256,NCRA,0.1779,0.1,0.079,0.821,0.15,0.16674,Positive
WATCH Zoom + Amazon are just two of the companies attempting to navigate a business landscape that is growing in its reliance on AI. The former has gotten caught up in a controversy regarding the use of customer content in training generative AI. @KarahRucker explains . https://t.co/QrfN0POroR,https://x.com/StraightArrow__/status/1691148017007747072,StraightArrow__,0.34,0.077,0.0,0.923,0.0,0.20400000000000001,Positive
VP of UK s top generative AI firm resigns over fair use controversy https://t.co/9dRzAJH302 https://t.co/tE1VeqiubF,https://x.com/CliffordEnzly/status/1725168371287613900,CliffordEnzly,0.2023,0.236,0.132,0.632,0.3333333333333333,0.25471333333333335,Positive
8/ Lastly what about the output of GenAi is harmful? Well we have a mountain of issues due to Generative AI now including but not limited to the following: 1. Displacement of labor. For creatives its worse as we are impacted now while models are built off our work! https://t.co/Xzu8t7cDLu,https://x.com/kortizart/status/1829655941329141777,kortizart,-0.4391,0.066,0.082,0.852,-0.11785714285714285,-0.3106028571428571,Negative
Google Gemini promises improvement amid generative image controversy https://t.co/2ve0WTmYis,https://x.com/IntEngineering/status/1761749135211036929,IntEngineering,0.6808,0.444,0.0,0.556,0.0,0.40847999999999995,Positive
Banning generative AI may stifle innovation but embracing controlled experimentation can foster a culture of curiosity. Executive coaching can guide leaders in balancing tech with ethics for a legacy of authenticity. #Leadership #Innovation https://t.co/pevQfdBkXs,https://x.com/stanuel/status/1858855137801806036,stanuel,0.2023,0.055,0.0,0.945,0.0,0.12138,Positive
Fairly Trained a non-profit co-founded by Ed Newton-Rex aims to certify generative #AI tools trained on ethically sourced licensed data. Addressing the controversy around AI models trained on #data scraped from the web without consent Fairly Trained promotes a licensing https://t.co/UI71n4rxpP,https://x.com/VanRijmenam/status/1747842945263518043,VanRijmenam,0.1862,0.058,0.041,0.901,0.5333333333333333,0.32505333333333336,Positive
A Toys R Us executive called the company s AI-made video successful despite the controversy it generated online saying in an interview with NBC News that the company would add generative artificial intelligence to its tool kit in the future. https://t.co/QUPe7j0AD1,https://x.com/NBCNews/status/1806160640215560347,NBCNews,0.7845,0.161,0.0,0.839,0.05000000000000001,0.49069999999999997,Positive
Adobe Pushes Into Generative Video With Firefly Amid AI Controversy https://t.co/TBXpn75Mu3 https://t.co/qO0lRTaLlm,https://x.com/RssBit/status/1834367540396786066,RssBit,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Weekend rant: There s been a lot of commentary and controversy over the increasing use of generative AI in every creative field but comics has lately been very focused on the scourge of AI art. And let me put a point on this: It IS a scourge. /1,https://x.com/CullyHamner/status/1771595373221498961,CullyHamner,0.6236,0.119,0.035,0.846,0.13333333333333333,0.42749333333333334,Positive
The full article takes a crack at justifying this and honestly it's wild. Condemning generative AI is classist because some people need it for feedback and review ? It can't do either of those things! It's spicy autocomplete!! https://t.co/rZJomQdETS,https://x.com/Ettin64/status/1830484605688045905,Ettin64,0.5962,0.097,0.0,0.903,0.27265625,0.4667825,Positive
The controversy surrounding generative AI imagery has been a subject of global concern and discussion transcending geographical boundaries it's a topic that resonates with people worldwide. Read Our Article https://t.co/urixhEjUDE #stockphotography https://t.co/YUOYWlBSqY,https://x.com/RH_WorldImagery/status/1714630716485411209,RH_WorldImagery,0.0,0.0,0.0,1.0,-0.08333333333333333,-0.03333333333333333,Neutral
18. Ethical concerns over AI image generators using artists' work Commercial AI image generators like DALL·E-2 Midjourney Lensa among others are facing criticism for using artists' work to train their models without consent or compensation potentially impacting the https://t.co/h1ywgg5zu2,https://x.com/thisdudelikesAI/status/1859661869289701472,thisdudelikesAI,0.3036,0.128,0.101,0.772,0.06666666666666667,0.20882666666666666,Positive
So much AI controversy around daily yet I finally feel like things are starting to inch in the right direction. And as I've said many times before I'm not against generative AI as a technology. It can be incredibly useful to us. I'm against its unethical application.,https://x.com/Martholio/status/1846738031899738417,Martholio,0.3384,0.112,0.065,0.824,0.1836734693877551,0.27650938775510203,Positive
A Toys R Us executive called the company s AI-made video successful despite the controversy it generated online saying in an interview with NBC News that the company would add generative artificial intelligence to its tool kit in the future. https://t.co/0q0ITXoQaz,https://x.com/NBCNews/status/1806364516206174549,NBCNews,0.7845,0.161,0.0,0.839,0.05000000000000001,0.49069999999999997,Positive
This 1st video covers a range of topics around the intersection of Games + Generative AI. -Where we are in the timeline of GenAI -How builders are utilizing the technology -The controversy surrounding artists &amp; IP -Where we can go from here! : https://t.co/htwbPSsIQz,https://x.com/Chen/status/1615772541481811969,Chen,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
Disney is using AI for Art creation? A controversy has arisen in the professional design community regarding a promotional poster for the second season of Disney Plus's Loki. Several Illustrators pointed out that the poster may have been partially created using generative AI https://t.co/TqQtq5hwrC,https://x.com/Sherlholmes_NFT/status/1712926504953266599,Sherlholmes_NFT,0.4767,0.093,0.0,0.907,0.0,0.28602,Positive
Adobe Pushes Into Generative Video With Firefly Amid AI Controversy https://t.co/xf6qC7uTk7 https://t.co/qyn2mpNBJM,https://x.com/WoodrowIsaiah2/status/1860168226610774461,WoodrowIsaiah2,0.0,0.0,0.0,1.0,0.0,0.0,Neutral
